name,wording,uid,voice,tags
object_caravan_artefact_function,Transport the Artifact. Must be protected at all costs!,10748,,
object_caravan_fast,Food delivery (fast),7888,,
object_caravan_fast_function,Travels pretty fast. Probably afraid of being robbed…,7889,,
object_caravan_mana,Manna Transport,10730,,
object_caravan_mana_function,Transport Mana to the City,10731,,
object_caravan_potion_fast,Potion Delivery (fast),9800,,
object_caravan_potion_fast_function,With a need for speed.,9801,,
object_caravan_potion_slow,Potion Delivery (slow),9802,,
object_caravan_potion_slow_function,Travels sedately.,9803,,
object_caravan_rum,Rum Delivery,9814,,
object_caravan_rum_function,Why can’t rum run?,9815,,
object_caravan_slow,Food delivery (slow),7886,,
object_caravan_slow_function,Travels at a sedate speed.,7887,,
object_controll_stone,Stone of Mastery,10753,,
object_controll_stone_function,A magic Stone of Mastery. Controlling all of these allows you to take control of the Crystal Golem!,10754,,
object_creep_room_crystalguard,Room of Crystal Beings,10792,,
object_creep_room_drake,Dragon Room,7785,,
object_creep_room_furry,Rootling Room,11108,,
object_creep_room_hero,Heroes Room,7929,,
object_creep_room_scribbler,Pen Pushers’ Room,11424,,
object_creep_room_spider,Spider Room,7784,,
object_creep_room_worm,Worm Room,7786,,
object_creep_spawner_crystalguard,Retreat of Crystal Beings,10793,,
object_creep_spawner_crystalguard_function,Creates Crystal Beings every once in a while,10794,,
object_creep_spawner_drake,Dragon’s Nest,7780,,
object_creep_spawner_drake_function,Spits out Dragons from time to time.,7781,,
object_creep_spawner_furry,Home of the Rootlings,11109,,
object_creep_spawner_furry_function,Spits out a Rootling every now and again.,11110,,
object_creep_spawner_scribbler,Pen Pushers’ Writers Room,11425,,
object_creep_spawner_scribbler_function,Spits out Pen Pushers every now and again.,11426,,
object_creep_spawner_small_worm,Mass of Worms,7903,,
object_creep_spawner_small_worm_function,Crawls around disgustingly and attacks anything that gets in its way!,7904,,
object_creep_spawner_spider,Spider Nest,7778,,
object_creep_spawner_spider_function,Spits out Spiders from time to time.,7779,,
object_creep_spawner_worm,Mother Worm (DISGUSTING),7782,,
object_creep_spawner_worm_function,Mummy Worm just lazes around and sends her brood out into the Dungeon!,7783,,
object_destroyable_hero_campset_spawner,Hero Camp,7772,,
object_destroyable_hero_campset_spawner_function,Spit out Heroes every now an again.,7773,,
object_destroyable_hero_city_spawner,Heroes’ Fortress,7776,,
object_destroyable_hero_city_spawner_function,This is where Heroes plan their attacks on your Dungeon before plunging into battle!,7777,,
object_destroyable_hero_vil_spawner,Heroes’ Hall,7774,,
object_destroyable_hero_vil_spawner_function,This is where Heroes set out for your Dungeon from!,7775,,
object_dublone_cannons,Chest o’ Doubloons,9826,,
object_dublone_cannons_function,Pays for pirates!,9827,,
object_dungeonentrance,Dungeon entrance,8180,,
object_dungeonentrance_function,Connects your Dungeon to the Overworld.,8181,,
object_dynamite_warehouse,Highly Explosive Potion Factory,9804,,
object_dynamite_warehouse_function,Please don't cough too loud…,9805,,
object_forest_root,Root System,11135,,
object_forest_root_function,Destroy this to clear the way deeper into the forest!,11136,,
object_gate_city,City Gate (reinforced),7799,,
object_gate_city_function,A robust gate that can withstand a lot of damage.,7800,,
object_gate_trunk_stack,Stack of tree trunks,7892,,
object_gate_trunk_stack_function,Could be put into motion with a little violence and wickedness…,7893,,
object_gate_vil,Gate,7801,,
object_gate_vil_function,A simple gate that can withstand a bit of damage.,7802,,
object_hero_catapult,Catapult,7844,,
object_hero_catapult_function,"Is it a bird, is it a super sheep? No, it’s a huge boulder…",7845,,
object_hero_city_tower_canon,Cannon tower (improved),7836,,
object_hero_city_tower_canon_function,Fires cannon balls with a loud boom and does area damage.,7837,,
object_hero_city_tower_crossbow,Ballista (improved),7838,,
object_hero_city_tower_crossbow_function,"Shoots huge, very painful arrows at a single target…",7839,,
object_hero_city_tower_electricity,Electric tower (improved),10037,,
object_hero_city_tower_electricity_function,Shoots lightning bolts. Now with even more “ouch”!,10038,,
object_hero_city_tower_polymorph,Transformation Tower,9810,,
object_hero_city_tower_polymorph_function,Transforms stuff into sheep,9811,,
object_hero_endless_spawner,Hero Portal (Indestructible),7793,,
object_hero_endless_spawner_function,Heroes continuously enter your Dungeon through this!,7794,,
object_hero_underground_portal_dungeon,Hero Portal (Indestructible),7789,,
object_hero_underground_portal_dungeon_function,Heroes use this to quickly get from the Overworld into your Dungeon!,7790,,
object_hero_underground_portal_outside,Hero Portal,7791,,
object_hero_underground_portal_outside_function,Provides direct access to a portal in the Dungeon!,7792,,
object_hero_underground_spawner,Heroes’ Fortress with Portal,7787,,
object_hero_underground_spawner_function,Heroes from here enter your Dungeon through a nearby portal!,7788,,
object_hero_vil_tower_canon,Cannon tower (simple),7840,,
object_hero_vil_tower_canon_function,Fires cannon balls that do area damage.,7841,,
object_hero_vil_tower_crossbow,Ballista (simple),7842,,
object_hero_vil_tower_crossbow_function,Shoots huge arrows at a single target.,7843,,
object_hero_vil_tower_electricity,Electric tower (simple),10035,,
object_hero_vil_tower_electricity_function,Crudely shoots lightning bolts!,10036,,
object_magic_sheep,Transformed sheep,9808,,
object_magic_sheep_function,Used to be something else. Now mostly bleats…,9809,,
object_narratus_statue,Narratus Statue,11429,,
object_narratus_statue_function,Strengthens Narratus's followers. Dramatic!,11430,,
object_olympusgate,Gate to Godsmount,10751,,
object_olympusgate_function,The gate to Godsmount. Can only be destroyed by a Crystal Golem!,10752,,
object_phalanx_destroyable,Palisade,7797,,
object_phalanx_destroyable_function,Ordinary wooden palisade that can’t take much more than a few heavy blows.,7798,,
object_pirate_castle,Pirate Nest,9824,,
object_pirate_castle_function,Here you can hire yourself some piratey Heroes! Arrr!,9825,,
object_plot_DayNightTower,Sun Temple,7876,,
object_plot_DayNightTower_function,Strengthens Heroes. Knock that thing down!,7877,,
object_plot_ManaAltar,The Gehenna Stones,7860,,
object_plot_ManaAltar_function,Keeps Demons at bay.,7861,,
object_plot_altar,Rune Stone,10734,,
object_plot_altar_function,Supplies energy to the Magic Shield,10735,,
object_plot_artifact,Artifact,10749,,
object_plot_artifact_function,Can release unimaginable power. Attracts Crystal Beings.,10750,,
object_plot_cage,Cage,7852,,
object_plot_cage_function,Can be destroyed.,7853,,
object_plot_catapult,Catapult,7890,,
object_plot_catapult_function,Open fire!,7891,,
object_plot_darksword_pit,Sacrificial Pit,7995,,
object_plot_darksword_pit_function,Thirsts for sacrificial Heroes!,7996,,
object_plot_factory,Potion Factory,9789,,
object_plot_factory_function,Produces potions for Heroes,9790,,
object_plot_factory_tier_1,Heroes’ House (Straw),9791,,
object_plot_factory_tier_1_function,Shelter for the cowardly Heroes,9792,,
object_plot_factory_tier_2,Heroes’ House (Sticks),9793,,
object_plot_factory_tier_2_function,Shelter for the cowardly Heroes,9794,,
object_plot_factory_tier_3,Heroes’ House (Bricks),9795,,
object_plot_factory_tier_3_function,Shelter for the cowardly Heroes,9796,,
object_plot_goddesstemple,Temple of the Goddess,10755,,
object_plot_goddesstemple_function,Source of the Goddess of Light’s power. Destroy it to defeat the Goddess!,10756,,
object_plot_grave,Grave,7872,,
object_plot_grave_function,Can be destroyed. Pretty rotten thing to do…,7873,,
object_plot_hero_grave,Hero’s Grave,7854,,
object_plot_hero_grave_function,Thalya can desecrate this to raise the dead.,7855,,
object_plot_mage_portal,Arcane Tear,7856,,
object_plot_mage_portal_difficulty_2,Arcane Tear (reinforced),7858,,
object_plot_mage_portal_difficulty_3,Arcane Tear (epic),7859,,
object_plot_mage_portal_function,Attacks your Dungeonheart!,7857,,
object_plot_mushroom_bomb,Mushroom Bomb,11145,,
object_plot_mushroom_bomb_function,"Causes chaos and destruction, but in YOUR Dungeon!",11146,,
object_plot_mushroom_drop_perk,Mysterious Mushroom,11147,,
object_plot_mushroom_drop_perk_function,May hold treasures for you after its destruction…,11148,,
object_plot_obelisk,Magic Obelisk,7862,,
object_plot_obelisk_function,Lets you perform dangerous magic (cool)!,7863,,
object_plot_overproud_bomb,Mana mine,10736,,
object_plot_overproud_bomb_function,Destroys rooms and walls when it explodes!,10737,,
object_plot_ptifiend_prison,Ban Tower,7986,,
object_plot_ptifiend_prison_function,Destroy this to free Crowley!,7987,,
object_plot_ritual_place,Ritual Site (Pit Fiend),7864,,
object_plot_ritual_place_function,Bring the corresponding Titans here to perform the ritual.,7865,,
object_plot_ritual_place_golem,Ritual Site (Grave Golem),7895,,
object_plot_ritual_place_ogre,Ritual Site (Ogre),7894,,
object_plot_sacrificial_pit,Hellhole,7993,,
object_plot_sacrificial_pit_function,Craves Sacrifices.,7994,,
object_plot_shield_generator,SLD–26 magical tower shield generator,7866,,
object_plot_shield_generator_function,Generates a protective shield.,7867,,
object_plot_small_hammer,Death Hammer,7868,,
object_plot_small_hammer_function,Brings unhealthy vibrations into the Dungeon.,7869,,
object_plot_spring,Spring,7870,,
object_plot_spring_function,Thalya can “manipulate” these.,7871,,
object_plot_tanos_hero_spawner,Portal to Valhalla,7850,,
object_plot_tanos_hero_spawner_function,Brings Heroes back from the dead!,7851,,
object_plot_weapon_rack,Arsenal,9863,,
object_plot_weapon_rack_function,Lets a Hero level,9862,,
object_portal_stone,Portal Stone,11133,,
object_portal_stone_function,It can help you travel to inaccessible points in the forest.,11134,,
object_portal_stone_small,Portal Stone Splinter,11129,,
object_portal_stone_small_function,A lone splinter off the Portal Stone,11130,,
object_portal_stone_small_socket,Portal Stone Splinter socket,11127,,
object_portal_stone_small_socket_function,Provides space for a splinter of the Portal Stone,11128,,
object_portal_stone_socket,Portal Stone socket,11131,,
object_portal_stone_socket_function,Place the Portal Stone here to open a Portal into inaccessible areas of the forest.,11132,,
object_pyramid,Manual Trap Kit <color=#99FF99>{GimmickName}</color>,8182,,
object_pyramid_automatictrap,Automatic Trap Kit <color=#99FF99>{GimmickName}</color>,8744,,
object_pyramid_automatictrap_function,Contains the <color=#99FF99>{GimmickName}</color> Automatic Trap. A Little Snot can transport it to wherever you want it built.,8745,,
object_pyramid_door,Defense Kit <color=#99FF99>{GimmickName}</color>,8742,,
object_pyramid_door_function,Contains the <color=#99FF99>{GimmickName}</color> Door. A Little Snot can transport it to wherever you want it built.,8743,,
object_pyramid_function,Contains the <color=#99FF99>{GimmickName}</color> Manual Trap. A Little Snot can transport it to wherever you want it built.,8183,,
object_red_riding_hood_house,Little Red Riding Hoodie,9806,,
object_red_riding_hood_house_function,A sign reading “Beware of the wolf” stands out front,9807,,
object_ressource_room_beer,Infinite Beer storage,9784,,
object_ressource_room_evilness,Infinite Evilness storage,9780,,
object_ressource_room_gold,Infinite Gold storage,9778,,
object_ressource_room_guru,Infinite Gobbler storage,9782,,
object_ressource_room_magictoolboxes,Infinite Magic Toolbox storage,9783,,
object_ressource_room_mana,Infinite Mana storage,9779,,
object_ressource_room_toolboxes,Infinite Toolbox storage,9781,,
object_runaways,Escaping Rebel,10732,,
object_runaways_function,Flees from Evil in panic,10733,,
object_scribbler_building_place,Pen Pusher Create-O-Mat,11427,,
object_scribbler_building_place_function,Create rooms in the Dungeon for the Pen Pushers!,11428,,
object_stones_destroyable,Heaps of rubble,7795,,
object_stones_destroyable_function,The rubble heap can be destroyed with just a few blows…,7796,,
object_turned_heroes_city_spawner,Converted Heroes’ Base,9860,,
object_turned_heroes_city_spawner_function,Allies set out against the forces of Good from here!,9861,,
object_turned_heroes_vill_spawner,Converted Heroes’ Camp,9858,,
object_turned_heroes_vill_spawner_function,Your pathetic allies.,9857,,
object_unique_sacrifice_bone_dust,Corpse Dust,7880,,
object_unique_sacrifice_bone_dust_function,The contents of an urn…,7881,,
object_unique_sacrifice_centaur_hoofs,Centaur Toenail,7878,,
object_unique_sacrifice_centaur_hoofs_function,A little disgusting…,7879,,
object_unique_sacrifice_spiderleg,Spider Leg,7882,,
object_unique_sacrifice_spiderleg_function,Used for a ritual or something…,7883,,
object_unique_sacrifice_worm_goo,Worm Slime,7884,,
object_unique_sacrifice_worm_goo_function,Yuck! MEGA DISGUSTING! Used for a ritual or something…,7885,,
orb_evilness_description,Compact Evilness for collecting.,7693,,
orb_evilness_title,Evilness,7692,,
outside_building_city_tower_canon_desc,Fires explosive Cannonballs capable of hitting a number of targets simultaneously.,10128,,
outside_building_city_tower_canon_title,Powerful Cannon tower,10127,,
outside_building_city_tower_crossbow_desc,Fires oversized bolts at single targets,10130,,
outside_building_city_tower_crossbow_title,Powerful Balista tower,10129,,
outside_building_city_tower_electricity_desc,Fun with static electricity! Fires lightning bolts capable of hitting multiple enemies.,10132,,
outside_building_city_tower_electricity_title,Powerful Lightning tower,10131,,
outside_building_empty_desc,You can erect a building here,10032,,
outside_building_empty_title,Empty building site,10031,,
outside_building_hero_empty_desc,Heroes haven't used this area yet!,10500,,
outside_building_hero_empty_title,Unused building site,10499,,
outside_building_main_spot_desc,You can erect buildings here if you control this area,10034,,
outside_building_main_spot_title,Outpost,10033,,
outside_building_statue_demon_desc,All of your Demons’ Needs increase much more slowly.,10124,,
outside_building_statue_demon_title,Statue of the Demon,10123,,
outside_building_statue_horde_desc,Horde Creatures no longer demand Gold on Payday.,10122,,
outside_building_statue_horder_title,Statue of the Horde,10121,,
outside_building_statue_thalya_desc,The amount of the Evilness you gain is increased.,10120,,
outside_building_statue_thalya_title,Statue of Evilness,10119,,
outside_building_statue_undead_desc,Your Undead regenerate in their Graves much more quickly.,10126,,
outside_building_statue_undead_title,Statue of the Undead,10125,,
outside_building_vill_tower_canon_desc,Fires explosive Cannonballs capable of hitting a number of targets simultaneously,10134,,
outside_building_vill_tower_canon_title,Cannon tower,10133,,
outside_building_vill_tower_crossbow_desc,Fires oversized bolts at single targets,10136,,
outside_building_vill_tower_crossbow_title,Balista tower,10135,,
outside_building_vill_tower_electricity_desc,Fun with static electricity! Fires lightning bolts capable of hitting multiple enemies.,10138,,
outside_building_vill_tower_electricity_title,Lightning tower,10137,,
perk_armor_destroyer,", the Destroyer of Armor",427,,
perk_armor_destroyer_f,", the Destroyer of Armor",1248,,
perk_berserker,", the Berserker",426,,
perk_berserker_f,", the Berserker",1249,,
perk_creativeslacker,", the Creative Slacker",436,,
perk_creativeslacker_f,", the Creative Slacker",1250,,
perk_fencing_master,", the Sword Master",430,,
perk_fencing_master_f,", the Sword Master",1251,,
perk_general,Bonus,8777,,
perk_general_armor1,", the Well-armed",1267,,
perk_general_armor1_f,", the Well-armed",1268,,
perk_general_armor1_orb,Armor Bonus (Normal),7531,,
perk_general_armor1_orb_desc,Increases the creature’s Armor level a little.,7532,,
perk_general_armor2,", the Equipped",1269,,
perk_general_armor2_f,", the Equipped",1270,,
perk_general_armor2_orb,Armor Bonus (Improved),7533,,
perk_general_armor2_orb_desc,Increases the creature’s Armor level.,7534,,
perk_general_armor3,", the Armored",1271,,
perk_general_armor3_f,", the Armored",1272,,
perk_general_armor3_orb,Armor Bonus (epic),7535,,
perk_general_armor3_orb_desc,Increases the creature’s Armor level dramatically.,7536,,
perk_general_boredom1,", the Cheerful",1297,,
perk_general_boredom1_f,", the Cheerful",1298,,
perk_general_boredom1_orb,Happy pill,7537,,
perk_general_boredom1_orb_desc,This creature never gets angry no matter how you treat it.,7538,,
perk_general_crit1,", the Lucky Hitter",1277,,
perk_general_crit1_f,", the Lucky Hitter",1278,,
perk_general_crit1_orb,Critical Hit Bonus (normal),7539,,
perk_general_crit1_orb_desc,Improves the creature’s chance of a critical hit slightly.,7540,,
perk_general_crit2,", the Karateka",1279,,
perk_general_crit2_f,", the Karateka",1280,,
perk_general_crit2_orb,Critical Hit Bonus (improved),7541,,
perk_general_crit2_orb_desc,Improves the creature’s chance of a critical hit.,7542,,
perk_general_crit3,", the Angel of Death",1281,,
perk_general_crit3_f,", the Angel of Death",1282,,
perk_general_crit3_orb,Critical Hit Bonus (epic),7543,,
perk_general_crit3_orb_desc,Improves the creature’s chance of a critical hit dramatically.,7544,,
perk_general_damage1,", the Mauler",1273,,
perk_general_damage1_f,", the Mauler",1274,,
perk_general_damage1_orb,Damage Bonus (normal),7545,,
perk_general_damage1_orb_desc,Increases the damage the creature does.,7546,,
perk_general_damage2,", the Hammer Fist",1275,,
perk_general_damage2_f,", the Hammer Fist",1276,,
perk_general_damage2_orb,Damage Bonus (epic),7547,,
perk_general_damage2_orb_desc,Increases the damage the creature does dramatically.,7548,,
perk_general_demon,", the Demon Booster",7176,,
perk_general_demon_f,", the Demon Booster",7177,,
perk_general_demon_orb,Explosive Demon Attacks (Legendary),7573,,
perk_general_demon_orb_desc,Demons near the creature can trigger a damaging explosion.,7574,,
perk_general_die_evil,", the Ever Dying",7180,,
perk_general_die_evil_f,", the Ever Dying",7181,,
perk_general_die_evil_orb,Evil Death (epic),7579,,
perk_general_die_evil_orb_desc,The creature generates Evilness when it dies.,7580,,
perk_general_horde,", the Violent",7178,,
perk_general_horde_f,", the Raging",7179,,
perk_general_horde_orb,Horde Berserk frenzy (legendary),7577,,
perk_general_horde_orb_desc,Horde creatures in the immediate vicinity have a chance of falling into a Berserk frenzy.,7578,,
perk_general_ignorearmor1,. the Purposefully Striking,1299,,
perk_general_ignorearmor1_f,. the Purposefully Striking,1300,,
perk_general_ignorearmor1_orb,Armor-piercing (normal),7549,,
perk_general_ignorearmor1_orb_desc,"When calculating the damage the creature does, enemy armor is only partially taken into account.",7550,,
perk_general_ignorearmor2,", the Killer",1653,,
perk_general_ignorearmor2_f,", the Killer",1654,,
perk_general_ignorearmor2_orb,Armor-piercing (epic),7551,,
perk_general_ignorearmor2_orb_desc,"When calculating the damage the creature does, enemy armor is not taken into account.",7552,,
perk_general_life1,", the Tough",1261,,
perk_general_life1_f,", the Tough",1262,,
perk_general_life1_orb,Life improvement (normal),7553,,
perk_general_life1_orb_desc,Increases the creature’s Life Energy a little.,7554,,
perk_general_life2,", Tough Guy",1263,,
perk_general_life2_f,", Tough Girl",1264,,
perk_general_life2_orb,Life improvement (improved),7555,,
perk_general_life2_orb_desc,Increases the creature’s Life Energy.,7556,,
perk_general_life3,", the Unbreakable",1265,,
perk_general_life3_f,", the Unbreakable",1266,,
perk_general_life3_orb,Life improvement (epic),7557,,
perk_general_life3_orb_desc,Increases the creature’s Life Energy dramatically.,7558,,
perk_general_life_leech_1,", the Lifeleech",7184,,
perk_general_life_leech_1_f,", the Lifeleech",7185,,
perk_general_life_leech_1_orb,Life Leech (normal),7583,,
perk_general_life_leech_1_orb_desc,The creature heals itself a little with each attack.,7584,,
perk_general_life_leech_2,", the Lifedrainer",7186,,
perk_general_life_leech_2_f,", the Lifedrainer",7187,,
